11900131 1542 S16W26 B            5908 DAO 13  4 110 900129.7 900129.3 506 2BOUL
11900131 2340 S15W32 B            5908 DAI 16  5  90 900129.6 900129.3 034 3PALE
11900201 0040 S16W35 B            5908 DAO 16  9 130 900129.5 900129.3 919 2CULG
11900201 0135 S15W35 B            5908 DAO 20 10 120 900129.5 900129.3 039 3LEAR
11900201 1511 S15W41 B            5908 DAO 12 10 140 900129.6 900129.3 053 3RAMY
11900201 1545 S15W39 B            5908 DAO  6  7 160 900129.8 900129.3 506 2BOUL
11900201 1620 S15W40 B            5908 DAO 11  6 110 900129.7 900129.3 047 2HOLL
11900201 1928 S14W44 B            5908 CAO 13  5 130 900129.6 900129.3 034 3PALE
11900202 0013 S16W45 B            5908 CAO 14  9 140 900129.7 900129.3 039 4LEAR
11900202 1245 S14W52 B            5908 CAO 14 10 110 900129.7 900129.3 053 3RAMY
11900202 1319 S15W53 B            5908 DAI  8  7  90 900129.6 900129.3 046 2SVTO
11900202 1925 S15W55 B            5908 CAO  8  5  60 900129.7 900129.3 047 4HOLL
11900202 2143 S15W56 B            5908 CAO  8  5  80 900129.8 900129.3 034 3PALE
11900203 0006 S16W57 B            5908 CAO  8  6 140 900129.8 900129.3 039 4LEAR
11900203 1255 S14W67 B            5908 DAO  8  6  90 900129.6 900129.3 053 3RAMY
11900203 1436 S14W66 B            5908 CSO  4  7  80 900129.7 900129.3 046 1SVTO
11900203 1550 S15W68 B            5908 CAO  4  5  50 900129.6 900129.3 506 3BOUL
11900203 1615 S14W67 B            5908 DSO  3  6  90 900129.7 900129.3 047 3HOLL
11900203 2140 S15W68 B            5908 CAO  3  5 110 900129.8 900129.3 034 2PALE
11900204 0045 S16W71 B            5908 CSO  2  5  60 900129.7 900129.3 039 3LEAR
11900204 0110 S15W74 B            5908 CSO  2  5  70 900129.5 900129.3 919 2CULG
11900204 0800 S13W78 A            5908 HA   1  2  60 900129.5 900129.3 046 2SVTO
11900204 1243 S15W78 B            5908 CAO  4  5 120 900129.7 900129.3 053 3RAMY
11900204 1450 S15W80 B            5908 CAO  2  3  50 900129.7 900129.3 047 4HOLL
11900204 1540 S15W82 A            5908 HS   1  1  60 900129.5 900129.3 506 2BOUL
11900204 1935 S14W82 B            5908 CAO  2  3  40 900129.7 900129.3 034 3PALE
11900131 2340 N14W32 A            5908AAX   2  2     900129.6 900129.6 045 3PALE
11900203 1255 N07W62 B            5923 BXO  2  1  10 900130.0 900130.0 070 3RAMY
11900203 1436 N08W62 A            5923 AX   1  1  10 900130.0 900130.0 064 1SVTO
11900203 1550 N07W64 A            5923 AX   1  1  10 900130.0 900130.0 519 3BOUL
11900203 1615 N07W62 A            5923 AX   1        900130.1 900130.0 067 3HOLL
11900204 0045 N07W67 A            5923 AX   1  1  10 900130.1 900130.0 057 3LEAR
11900204 0110 N08W71 A            5923 AX   1        900129.8 900130.0 940 2CULG
11900204 0800 N08W75 B            5923 BXO  2  3  30 900129.8 900130.0 064 2SVTO
11900204 1243 N08W75 B            5923 CSO  3  3  60 900130.0 900130.0 070 3RAMY
11900204 1450 N08W76 A            5923 AX   2  2  10 900130.0 900130.0 067 4HOLL
11900204 1540 N08W77 A            5923 AX   2  1  10 900130.0 900130.0 519 2BOUL
11900205 0025 N07W76 A            5923 HS   1  1  30 900130.4 900130.0 057 4LEAR
11900123 1542 N12E83 A            5904 HK   1  9 240 900129.9 900130.1 047 3RAMY
11900123 1830 N12E80 A            5904 HH   1  3 150 900129.8 900130.1 043 2HOLL
11900124 0040 N15E77 A            5904 HH   1  3 200 900129.8 900130.1 914 3CULG
11900124 1050 N10E73 A            5904 HS   1  2 180 900129.9 900130.1 044 3SVTO
11900124 1514 N12E70 B            5904 CHO  3  3 240 900129.9 900130.1 047 3RAMY
11900124 1600 N12E70 A            5904 HH   1  3 220 900129.9 900130.1 043 3HOLL
11900124 1606 N13E70 A            5904 HA   1  3 220 900129.9 900130.1 491 2BOUL
11900125 0020 N12E65 A            5904 HH   1  3 210 900129.9 900130.1 914 2CULG
11900125 0140 N13E65 A            5904 HH   1  5 130 900130.0 900130.1 036 3LEAR
11900125 1000 N10E61 A            5904 HH   1  2 300 900130.0 900130.1 044 2SVTO
11900125 1525 N11E56 A            5904 HS   1  2 210 900129.8 900130.1 047 3RAMY
11900125 1550 N12E59 A            5904 HK   1  5 200 900130.1 900130.1 491 1BOUL
11900126 0020 N12E53 A            5904 HH   1  3 250 900130.0 900130.1 914 3CULG
11900126 1210 N10E46 A            5904 HH   1  3 250 900130.0 900130.1 044 1SVTO
11900126 1340 N11E43 A            5904 HS   1  2 200 900129.8 900130.1 047 4RAMY
11900126 1643 N13E42 A            5904 HA   2  3 210 900129.9 900130.1 491 1BOUL
11900127 0205 N12E38 A            5904 HS   1  3 200 900129.9 900130.1 914 3CULG
11900127 0905 N11E36 B            5904 CSO  4  4 140 900130.1 900130.1 044 3SVTO
11900127 1324 N11E31 B            5904 CAO  2  4 240 900129.9 900130.1 047 3RAMY
11900127 1518 N13E32 A            5904 HS   1  2 170 900130.0 900130.1 491 2BOUL
11900127 2225 N12E28 B            5904 CSO  3  3 200 900130.0 900130.1 043 2HOLL
11900128 0118 N11E27 B            5904 CSO  2  3 170 900130.1 900130.1 914 2CULG
11900128 1305 N10E22 B            5904 CAO  2  4 230 900130.2 900130.1 044 1SVTO
11900128 1549 N12E17 A            5904 HA   1  2 140 900129.9 900130.1 491 1BOUL
11900128 1600 N11E19 B            5904 CSO  4  4 220 900130.1 900130.1 043 4HOLL
11900128 1817 N11E17 B            5904 CSO  4  5 300 900130.0 900130.1 047 3RAMY
11900129 0045 N11E13 B            5904 CSO  3  4 200 900130.0 900130.1 914 2CULG
11900129 0545 N11E11 B            5904 CSO  9  5 200 900130.1 900130.1 036 3LEAR
11900129 1515 N12E05 A            5904 HA   1  2  80 900130.0 900130.1 491 1BOUL
11900129 1943 N13E06 B            5904 CKO  9  7 430 900130.3 900130.1 032 3PALE
11900130 0115 N11E01 B            5904 CSO  4  4 200 900130.1 900130.1 914 2CULG
11900130 0317 N13E03 B            5904 DHO  9  7 170 900130.4 900130.1 036 3LEAR
11900130 1340 N11W08 B            5904 CHO  4  3 200 900130.0 900130.1 047 4RAMY
11900130 1508 N11W07 B            5904 CSO  4  4 210 900130.1 900130.1 044 1SVTO
11900130 1533 N12W08 A            5904 HA   1  2 110 900130.0 900130.1 491 1BOUL
11900130 1645 N12W08 B            5904 CHO  3  4 240 900130.1 900130.1 043 3HOLL
11900130 1959 N12W09 B            5904 CKO  6  5 220 900130.1 900130.1 032 3PALE
11900131 0020 N10W13 B            5904 CSO  4  6 150 900130.0 900130.1 036 4LEAR
11900131 1132 N11W18 A            5904 HH   2  3 220 900130.1 900130.1 044 4SVTO
11900131 1342 N11W21 B            5904 CHO  4  4 220 900130.0 900130.1 047 3RAMY
11900131 1542 N12W21 A            5904 HA   2  2 200 900130.1 900130.1 491 2BOUL
11900131 2340 N11W26 A            5904 HS   2  3 170 900130.0 900130.1 032 3PALE
11900201 0040 N12W30 B            5904 CSO  6  9 180 900129.9 900130.1 914 2CULG
11900201 0135 N12W29 B            5904 CSO  3  7 180 900130.0 900130.1 036 3LEAR
11900201 1511 N12W35 B            5904 CAO  4  3 360 900130.1 900130.1 047 3RAMY
11900201 1545 N09W35 A            5904 HA   1  3 180 900130.1 900130.1 491 2BOUL
11900201 1620 N11W33 A            5904 HS   1  2 170 900130.3 900130.1 043 2HOLL
11900201 1928 N12W36 A            5904 HA   1  2 200 900130.2 900130.1 032 3PALE
11900202 0013 N11W38 A            5904 HH   1  3 180 900130.2 900130.1 036 4LEAR
11900202 1245 N11W47 A            5904 HA   4  2 200 900130.1 900130.1 047 3RAMY
11900202 1319 N12W47 A            5904 HH   2  3 150 900130.1 900130.1 044 2SVTO
11900202 1925 N12W49 A            5904 HS   1  2 160 900130.2 900130.1 043 4HOLL
11900202 2143 N12W50 A            5904 HS   1  2 100 900130.2 900130.1 032 3PALE
11900203 0006 N11W52 A            5904 HH   2  3 160 900130.2 900130.1 036 4LEAR
11900203 1255 N12W60 A            5904 HS   1  2 200 900130.1 900130.1 047 3RAMY
11900203 1436 N13W60 A            5904 HS   1  2 160 900130.2 900130.1 044 1SVTO
11900203 1550 N12W62 A            5904 HA   2  2 130 900130.1 900130.1 491 3BOUL
11900203 1615 N12W61 A            5904 HS   1  2 160 900130.2 900130.1 043 3HOLL
11900203 2140 N12W63 A            5904 HA   1  2 220 900130.2 900130.1 032 2PALE
11900204 0045 N11W66 A            5904 HA   1  3 140 900130.2 900130.1 036 3LEAR
11900204 0110 N12W68 A            5904 HS   1  3 150 900130.0 900130.1 914 2CULG
11900204 0800 N12W72 A            5904 HA   1  3 160 900130.0 900130.1 044 2SVTO
11900204 1243 N12W73 A            5904 HS   1  2 240 900130.1 900130.1 047 3RAMY
11900204 1450 N12W74 A            5904 HS   1  2  90 900130.1 900130.1 043 4HOLL
11900204 1540 N12W75 A            5904 HA   2  2 120 900130.1 900130.1 491 2BOUL
11900204 1935 N12W78 A            5904 HA   1  2 120 900130.0 900130.1 032 3PALE
11900205 0025 N10W75 A            5904 HA   1  2  60 900130.5 900130.1 036 4LEAR
11900205 0820 N12W83 A            5904 HA   2  2 120 900130.2 900130.1 044 2SVTO
11900130 0115 S20E05 A            5904AAX   2  2  10 900130.4 900130.4 934 2CULG
11900127 0205 N15E51 A            5913 AX   1        900130.9 900130.6 928 3CULG
11900127 0905 N14E43 B            5913 BXO  4  4  20 900130.6 900130.6 054 3SVTO
11900127 1324 N14E41 B            5913 BXO  3  5  10 900130.6 900130.6 058 3RAMY
11900127 1518 N15E42 B            5913 BXO  3  6     900130.8 900130.6 503 2BOUL
11900127 2225 N14E37 B            5913 BXO  6  7  10 900130.7 900130.6 053 2HOLL
11900128 0118 N14E34 B            5913 CRO  8  6  10 900130.6 900130.6 928 2CULG
11900128 1305 N12E29 B            5913 CRO 11  7  50 900130.7 900130.6 054 1SVTO
11900128 1549 N14E26 B            5913 DSO  3  6  60 900130.6 900130.6 503 1BOUL
11900128 1600 N14E26 B            5913 CRO  8  7  30 900130.6 900130.6 053 4HOLL
11900128 1817 N14E24 B            5913 DAO 12  8  40 900130.6 900130.6 058 3RAMY
11900129 0045 N15E21 B            5913 CAO  7  8  10 900130.6 900130.6 928 2CULG
11900129 0545 N14E17 B            5913 DAO 14  8  40 900130.5 900130.6 046 3LEAR
11900129 1515 N14E14 B            5913 BXO  6  8  70 900130.7 900130.6 503 1BOUL
11900129 1943 N13E12 B            5913 BXO  4  5  30 900130.7 900130.6 037 3PALE
11900130 0115 N16E06 B            5913 CAO 15  9  20 900130.5 900130.6 928 2CULG
11900130 0317 N14E09 B            5913 BXO  5  5  20 900130.8 900130.6 046 3LEAR
11900130 1340 N15E00 B            5913 CAO 16  9  50 900130.6 900130.6 058 4RAMY
11900130 1508 N13E01 B            5913 CAO 16 10  60 900130.7 900130.6 054 1SVTO
11900130 1533 N14W03 B            5913 BXO  6  9  50 900130.4 900130.6 503 1BOUL
11900130 1645 N15W01 B            5913 CSO 10  9  50 900130.6 900130.6 053 3HOLL
11900130 1959 N12W02 B            5913 BXO 15  7  20 900130.7 900130.6 037 3PALE
11900131 0020 N13W05 B            5913 CAO 16  9  40 900130.6 900130.6 046 4LEAR
11900131 1132 N14W14 B            5913 DRI 11  6  40 900130.4 900130.6 054 4SVTO
11900131 1342 N15W16 B            5913 DAO 13  7  70 900130.3 900130.6 058 3RAMY
11900131 1542 N14W15 B            5913 DAO 10  6  70 900130.5 900130.6 503 2BOUL
11900131 2340 N13W20 B            5913 CAO 16  6  20 900130.5 900130.6 037 3PALE
11900201 0040 N15W21 B            5913 DAO 14  7  20 900130.5 900130.6 928 2CULG
11900201 0135 N13W21 B            5913 CAO 11  7  30 900130.6 900130.6 046 3LEAR
11900201 1511 N14W29 B            5913 DAO 17  9  80 900130.5 900130.6 058 3RAMY
11900201 1545 N12W28 B            5913 DSO  8  7  50 900130.6 900130.6 503 2BOUL
11900201 1620 N14W28 B            5913 CRO 12  6  30 900130.7 900130.6 053 2HOLL
11900201 1928 N15W30 B            5913 CSO 15  7  50 900130.6 900130.6 037 3PALE
11900202 0013 N13W33 B            5913 BXO 16  6 100 900130.6 900130.6 046 4LEAR
11900202 1245 N15W41 B            5913 DAO 18  8  50 900130.5 900130.6 058 3RAMY
11900202 1319 N17W42 B            5913 DAO  8  7  50 900130.5 900130.6 054 2SVTO
11900202 1925 N15W44 B            5913 BXO 10  7  20 900130.6 900130.6 053 4HOLL
11900202 2143 N14W44 B            5913 BXO  8  7  20 900130.7 900130.6 037 3PALE
11900203 0006 N13W46 B            5913 BXO 10  7  90 900130.6 900130.6 046 4LEAR
11900203 1255 N15W53 B            5913 DAO 13  8 100 900130.6 900130.6 058 3RAMY
11900203 1436 N17W54 B            5913 DAO  8  6  90 900130.6 900130.6 054 1SVTO
11900203 1550 N14W55 B            5913 DAO 11  8  60 900130.6 900130.6 503 3BOUL
11900203 1615 N15W54 B            5913 CSO 11  8 100 900130.7 900130.6 053 3HOLL
11900203 2140 N16W59 B            5913 CAO  9  8 100 900130.5 900130.6 037 2PALE
11900204 0045 N14W60 B            5913 CAO 11  6 110 900130.6 900130.6 046 3LEAR
11900204 0110 N14W62 B            5913 CSO  8  7  40 900130.5 900130.6 928 2CULG
11900204 0800 N16W65 B            5913 DSO  7  8  80 900130.5 900130.6 054 2SVTO
11900204 1243 N15W67 B            5913 DAO 13  6 230 900130.5 900130.6 058 3RAMY
11900204 1450 N14W68 B            5913 DAO  7  6  60 900130.6 900130.6 053 4HOLL
11900204 1540 N14W68 B            5913 DSO  6  5  60 900130.6 900130.6 503 2BOUL
11900204 1935 N16W75 B            5913 CSO  6  5  90 900130.2 900130.6 037 3PALE
11900205 0025 N13W79 B            5913 CAO  5  5  80 900130.1 900130.6 046 4LEAR
11900205 1222 N14W81 B            5913 CAO  5  9  60 900130.5 900130.6 058 3RAMY
11900205 1850 N15W83 A            5913 AX   1  1  10 900130.6 900130.6 037 3PALE
11900204 1243 N20W57 B            5924 BXO  2  3  10 900131.2 900131.4 073 3RAMY
11900204 1450 N19W56 A            5924 AX   2  2  10 900131.3 900131.4 068 4HOLL
11900204 1540 N20W55 B            5924 BXO  3  3     900131.4 900131.4 520 2BOUL
11900204 1935 N20W60 A            5924 AX   1        900131.2 900131.4 049 3PALE
11900205 0025 N19W62 A            5924 AX   1  1  10 900131.3 900131.4 058 4LEAR
11900205 0820 N22W65 A            5924 AX   1  1  10 900131.3 900131.4 065 2SVTO
11900205 1222 N20W70 B            5924 BXO  3  3  10 900131.2 900131.4 073 3RAMY
11900205 1850 N20W72 A            5924 AX   1        900131.3 900131.4 049 3PALE
11900201 1511 S09W09 B            5922 BXO  2  2  10 900131.9 900131.9 068 3RAMY
11900201 1620 S08W09 A            5922 AX   1        9002 1.0 900131.9 063 2HOLL
11900201 1928 S09W12 B            5922 BXO  4  3  10 900131.9 900131.9 047 3PALE
11900202 0013 S08W13 B            5922 BXO  3  3  20 9002 1.0 900131.9 056 4LEAR
11900202 1245 S09W22 B            5922 BXO  5  3  10 900131.9 900131.9 068 3RAMY
11900202 1319 S09W22 B            5922 CRO  4  4  20 900131.9 900131.9 062 2SVTO
11900202 1925 S08W24 A            5922 AX   1        9002 1.0 900131.9 063 4HOLL
11900202 2143 S08W25 A            5922 AX   3  1     9002 1.0 900131.9 047 3PALE
11900203 0006 S08W27 A            5922 AX   1  1  10 9002 1.0 900131.9 056 4LEAR
11900204 1450 S09W50 A            5922 AX   2        900131.9 900131.9 063 4HOLL
11900204 1540 S09W49 A            5922 AX   1        9002 1.0 900131.9 521 2BOUL
11900205 0025 S10W55 A            5922 AX   1  1  10 900131.9 900131.9 059 4LEAR
11900126 1340 N29E67 B            5911 BXO  4  3  30 900131.8 9002 1.0 057 4RAMY
11900127 0205 N29E62 B            5911 BXO  3  4     900131.9 9002 1.0 924 3CULG
11900127 0905 N27E54 B            5911 BXO  4  4  40 900131.6 9002 1.0 052 3SVTO
11900127 1324 N29E54 B            5911 BXO  6  4  10 900131.8 9002 1.0 057 3RAMY
11900127 1518 N29E55 B            5911 BXO  2  3     900131.9 9002 1.0 505 2BOUL
11900127 2225 N28E49 B            5911 BXO  6  6  10 900131.8 9002 1.0 050 2HOLL
11900128 0118 N29E49 B            5911 BXO  6  5  10 900131.9 9002 1.0 924 2CULG
11900128 1305 N28E44 B            5911 BXO  9  8  30 9002 1.0 9002 1.0 052 1SVTO
11900128 1549 N27E40 B            5911 BXO  2  2  20 900131.8 9002 1.0 505 1BOUL
11900128 1600 N29E40 B            5911 BXO  6  5  10 900131.8 9002 1.0 050 4HOLL
11900128 1817 N29E49 B            5911 BXO  9  5  10 9002 1.6 9002 1.0 057 3RAMY
11900129 0045 N29E35 B            5911 BXO  5  2  10 900131.8 9002 1.0 924 2CULG
11900129 0545 N28E33 B            5911 BXO 17  6  40 900131.8 9002 1.0 047 3LEAR
11900129 1943 N27E27 B            5911 BXO  8  5 180 900131.9 9002 1.0 036 3PALE
11900130 0115 N29E23 B            5911 BXO 10  5  10 900131.8 9002 1.0 924 2CULG
11900130 0317 N28E24 B            5911 BXO  9  7  30 9002 1.0 9002 1.0 047 3LEAR
11900130 1340 N29E16 B            5911 BXO 14  6  20 900131.8 9002 1.0 057 4RAMY
11900130 1508 N28E18 B            5911 CRO 12  6  40 9002 1.0 9002 1.0 052 1SVTO
11900130 1533 N29E15 B            5911 BXO  4  5  20 900131.8 9002 1.0 512 1BOUL
11900130 1645 N29E15 B            5911 BXO 15  6  30 900131.9 9002 1.0 050 3HOLL
11900130 1959 N29E14 B            5911 BXI 21  5  30 900131.9 9002 1.0 036 3PALE
11900131 0020 N28E11 B            5911 BXO 15  9  30 900131.9 9002 1.0 047 4LEAR
11900131 1132 N28E05 B            5911 CRO  4  6  40 900131.9 9002 1.0 052 4SVTO
11900131 1342 N30E02 B            5911 CAO  7  6  40 900131.7 9002 1.0 057 3RAMY
11900131 1542 N31E05 A            5911 HA   1  1  40 9002 1.0 9002 1.0 512 2BOUL
11900131 2340 N30E00 B            5911 BXO  5  4  10 9002 1.0 9002 1.0 036 3PALE
11900201 0040 N29W03 B            5911 BXO  6  7  10 900131.8 9002 1.0 924 2CULG
11900201 0135 N28W03 B            5911 BXO  6  6  10 900131.8 9002 1.0 047 3LEAR
11900201 1511 N31W08 B            5911 BXO  4  3  10 9002 1.0 9002 1.0 057 3RAMY
11900201 1545 N28W06 B            5911 CAO  3  4  30 9002 1.2 9002 1.0 512 2BOUL
11900201 1928 N30W10 B            5911 BXO  3  4  10 9002 1.0 9002 1.0 036 3PALE
11900202 0013 N28W14 B            5911 BXO 10  8  50 900131.9 9002 1.0 047 4LEAR
11900127 0905 N22E84 A            5914 HA   1  3  90 9002 2.8 9002 2.4 053 3SVTO
11900127 1324 N24E79 A            5914 HA   1  4 120 9002 2.7 9002 2.4 059 3RAMY
11900127 1518 N24E75 A            5914 HS   1  2  60 9002 2.4 9002 2.4 504 2BOUL
11900127 2225 N23E70 A            5914 HS   1  1  80 9002 2.3 9002 2.4 054 2HOLL
11900128 0118 N23E70 A            5914 HS   3  4  60 9002 2.4 9002 2.4 929 2CULG
11900128 1305 N21E66 A            5914 HS   3  2 160 9002 2.6 9002 2.4 053 1SVTO
11900128 1549 N24E63 A            5914 HA   1  2 140 9002 2.5 9002 2.4 504 1BOUL
11900128 1600 N24E64 A            5914 HS   4  3 100 9002 2.6 9002 2.4 054 4HOLL
11900128 1817 N23E61 B            5914 CAO  3  4 140 9002 2.5 9002 2.4 059 3RAMY
11900129 0045 N24E58 A            5914 HA   3  2  50 9002 2.5 9002 2.4 929 2CULG
11900129 0545 N24E52 B            5914 CAO  4  3 110 9002 2.2 9002 2.4 048 3LEAR
11900129 1515 N24E49 A            5914 HS   1  2  70 9002 2.4 9002 2.4 504 1BOUL
11900129 1943 N23E47 A            5914 CSO  4  3 210 9002 2.4 9002 2.4 038 3PALE
11900130 0115 N26E49 B            5914 CSO  4  6  90 9002 2.8 9002 2.4 929 2CULG
11900130 0317 N23E41 B            5914 DAO  6  8  40 9002 2.3 9002 2.4 048 3LEAR
11900130 1340 N24E35 B            5914 CSO  5  3 150 9002 2.3 9002 2.4 059 4RAMY
11900130 1508 N21E35 B            5914 DSI  6  3 130 9002 2.3 9002 2.4 053 1SVTO
11900130 1533 N24E34 B            5914 BXO  2  3  70 9002 2.3 9002 2.4 504 1BOUL
11900130 1645 N24E35 B            5914 DSO  4  4 140 9002 2.4 9002 2.4 054 3HOLL
11900130 1959 N23E32 B            5914 CSO  4  4  90 9002 2.3 9002 2.4 038 3PALE
11900131 0020 N24E32 B            5914 CAO  9  7  90 9002 2.5 9002 2.4 048 4LEAR
11900131 1132 N24E26 B            5914 CSO  6  7 110 9002 2.5 9002 2.4 053 4SVTO
11900131 1342 N24E23 B            5914 CSO  5  8 100 9002 2.3 9002 2.4 059 3RAMY
11900131 1542 N24E21 A            5914 HA   1  2  70 9002 2.3 9002 2.4 504 2BOUL
11900131 2340 N22E19 B            5914 CSO  6  6 140 9002 2.4 9002 2.4 038 3PALE
11900201 0040 N24E17 B            5914 CSO  6  5 100 9002 2.3 9002 2.4 929 2CULG
11900201 0135 N23E19 B            5914 CAO  8  7 130 9002 2.5 9002 2.4 048 3LEAR
11900201 1511 N23E09 B            5914 CSO  2  2 100 9002 2.3 9002 2.4 059 3RAMY
11900201 1545 N23E06 A            5914 HA   1  2 150 9002 2.1 9002 2.4 504 2BOUL
11900201 1620 N23E08 A            5914 HS   1  2  70 9002 2.3 9002 2.4 054 2HOLL
11900201 1928 N24E06 A            5914 HS   1  2 110 9002 2.3 9002 2.4 038 3PALE
11900202 0013 N23E04 B            5914 CSO  5  5 130 9002 2.3 9002 2.4 048 4LEAR
11900202 1245 N23W02 B            5914 CSO 14  6 140 9002 2.4 9002 2.4 059 3RAMY
11900202 1319 N23W02 B            5914 DSO 12  5 110 9002 2.4 9002 2.4 053 2SVTO
11900202 1925 N24W05 B            5914 CSO 14  8  90 9002 2.4 9002 2.4 054 4HOLL
11900202 2143 N24W05 B            5914 CAO  4  4  50 9002 2.5 9002 2.4 038 3PALE
11900203 0006 N22W09 B            5914 CSO 10  5 130 9002 2.3 9002 2.4 048 4LEAR
11900203 1255 N24W15 B            5914 CSO 11  9 120 9002 2.4 9002 2.4 059 3RAMY
11900203 1436 N23W17 B            5914 CAO  3  4  70 9002 2.3 9002 2.4 053 1SVTO
11900203 1550 N24W17 B            5914 CSO  7  9  70 9002 2.3 9002 2.4 504 3BOUL
11900203 1615 N22W17 B            5914 CSO  9  2 120 9002 2.4 9002 2.4 054 3HOLL
11900203 2140 N24W22 B            5914 CSO  4  3 120 9002 2.2 9002 2.4 038 2PALE
11900204 0045 N22W24 B            5914 CSO  4  4 100 9002 2.2 9002 2.4 048 3LEAR
11900204 0110 N24W26 B            5914 CSO  2  2  70 9002 2.0 9002 2.4 929 2CULG
11900204 0800 N25W29 B            5914 CSO  5  4  90 9002 2.1 9002 2.4 053 2SVTO
11900204 1243 N23W31 B            5914 CAO  6  6 150 9002 2.1 9002 2.4 059 3RAMY
11900204 1450 N24W32 B            5914 CSO  3  3  80 9002 2.1 9002 2.4 054 4HOLL
11900204 1540 N25W33 B            5914 CSO  4  4  80 9002 2.1 9002 2.4 504 2BOUL
11900204 1935 N24W35 B            5914 CSO  3  4 120 9002 2.1 9002 2.4 038 3PALE
11900205 0025 N24W37 B            5914 CSO  6  3  80 9002 2.1 9002 2.4 048 4LEAR
11900205 0820 N26W43 B            5914 CSO  3  4  70 9002 2.0 9002 2.4 053 2SVTO
11900205 1222 N26W46 B            5914 CAO  3  4 100 9002 1.9 9002 2.4 054 3RAMY
11900205 1540 N25W45 B            5914 CSO  2  3 100 9002 2.2 9002 2.4 054 2HOLL
11900205 1555 N26W46 B            5914 CSO  3  3  60 9002 2.1 9002 2.4 504 1BOUL
11900205 1850 N25W48 B            5914 CSO  4  5  80 9002 2.1 9002 2.4 038 3PALE
11900206 0115 N24W50 B            5914 CSO  3  3  70 9002 2.2 9002 2.4 048 2LEAR
11900206 0820 N26W55 A            5914 HA   1  2  80 9002 2.1 9002 2.4 053 3SVTO
11900206 1245 N25W57 A            5914 HS   1  1  80 9002 2.1 9002 2.4 054 4RAMY
11900206 1500 N25W57 A            5914 HA   1  2  80 9002 2.2 9002 2.4 504 1BOUL
11900206 1700 N25W58 A            5914 HS   1  2  80 9002 2.2 9002 2.4 054 2HOLL
11900206 1838 N24W57 B            5914 CAO  3  5  50 9002 2.4 9002 2.4 038 2PALE
11900207 0523 N24W63 A            5914 HS   1  2 110 9002 2.3 9002 2.4 048 2LEAR
11900207 0810 N26W67 A            5914 HS   1  2 100 9002 2.1 9002 2.4 053 3SVTO
11900207 1537 N27W71 A            5914 HA   1  2  80 9002 2.1 9002 2.4 504 1BOUL
11900207 1612 N26W70 A            5914 HS   1  1  60 9002 2.2 9002 2.4 054 4HOLL
11900208 0032 N23W71 A            5914 HK   1  3  90 9002 2.5 9002 2.4 048 3LEAR
11900208 1020 N26W77 A            5914 HS   1  3  30 9002 2.4 9002 2.4 053 2SVTO
11900202 2143 S13W02 A            5914BAX   1        9002 2.7 9002 2.7 048 3PALE
11900131 2340 N14E29 A            5920 AX   2  2     9002 3.2 9002 3.1 044 3PALE
11900201 0040 N16E29 B            5920 BXO  9  3  10 9002 3.2 9002 3.1 937 2CULG
11900201 1511 N14E20 B            5920 DAO 13  5  70 9002 3.1 9002 3.1 069 3RAMY
11900201 1545 N14E18 B            5920 DSO  5  4  70 9002 3.0 9002 3.1 517 2BOUL
11900201 1620 N15E20 B            5920 CAO 13  6  30 9002 3.2 9002 3.1 064 2HOLL
11900201 1928 N14E17 B            5920 DSO 14  5 100 9002 3.1 9002 3.1 044 3PALE
11900202 0013 N15E15 B            5920 DAO 19  6 130 9002 3.1 9002 3.1 053 4LEAR
11900202 1245 N15E09 B            5920 DAO 20  7 150 9002 3.2 9002 3.1 069 3RAMY
11900202 1319 N15E08 B            5920 DAO 18  7 180 9002 3.2 9002 3.1 061 2SVTO
11900202 1925 N15E05 B            5920 DAI 17  8 150 9002 3.2 9002 3.1 064 4HOLL
11900202 2143 N16E04 B            5920 DAI 19  7 200 9002 3.2 9002 3.1 044 3PALE
11900203 0006 N14E01 B            5920 DAO 19  7 250 9002 3.1 9002 3.1 053 4LEAR
11900203 1255 N15W06 B            5920 DAO 16  8 190 9002 3.1 9002 3.1 069 3RAMY
11900203 1436 N15W06 B            5920 DAO 21  8 150 9002 3.1 9002 3.1 061 1SVTO
11900203 1550 N15W07 B            5920 DAO 21  7 110 9002 3.1 9002 3.1 517 3BOUL
11900203 1615 N14W07 B            5920 DAO 19  8 150 9002 3.1 9002 3.1 064 3HOLL
11900203 2140 N15W11 GD           5920 DA   9  9 170 9002 3.1 9002 3.1 044 2PALE
11900204 0045 N14W13 B            5920 DAO 18  8 170 9002 3.0 9002 3.1 053 3LEAR
11900204 0110 N16W13 B            5920 DAO 14  8 100 9002 3.1 9002 3.1 937 2CULG
11900204 0800 N15W15 B            5920 DAI 25  8 160 9002 3.2 9002 3.1 061 2SVTO
11900204 1243 N15W19 B            5920 DAI 33  8 170 9002 3.1 9002 3.1 069 3RAMY
11900204 1450 N14W19 B            5920 DAI 29  8 150 9002 3.2 9002 3.1 064 4HOLL
11900204 1540 N14W18 B            5920 DAO 25  9 120 9002 3.3 9002 3.1 517 2BOUL
11900204 1935 N15W23 B            5920 DAI 17 10 130 9002 3.1 9002 3.1     3PALE
11900205 0025 N14W24 B            5920 DAO 29  8 140 9002 3.2 9002 3.1 053 4LEAR
